2023 07 17  0322	16		1.311637589651582e-07    	2.164729039577651e-06    	
2023 07 17  0323	16		1.2589219977598987e-07   	2.2050087409297703e-06   	
2023 07 17  0324	16		1.164373273354613e-07    	2.1811310944030993e-06   	
2023 07 17  0325	16		9.901466313522178e-08    	2.1068897240184015e-06   	
2023 07 17  0326	16		8.020806774311495e-08    	1.9868957679136656e-06   	
2023 07 17  0327	16		6.788809514546301e-08    	1.888848146336386e-06    	
2023 07 17  0328	16		6.249194228757915e-08    	1.8363665503784432e-06   	
2023 07 17  0329	16		5.8158676097264106e-08   	1.7973054582398618e-06   	
2023 07 17  0330	16		5.7761525340538356e-08   	1.7847719391284045e-06   	
2023 07 17  0331	16		5.38672324523759e-08     	1.7686417095319484e-06   	
2023 07 17  0332	16		5.393773250261802e-08    	1.7716395177558297e-06   	
2023 07 17  0333	16		5.5328413850475044e-08   	1.7844116655396647e-06   	
2023 07 17  0334	16		4.771201744802056e-08    	1.7455193983550998e-06   	
2023 07 17  0335	16		4.276300913375053e-08    	1.6870654917511274e-06   	
2023 07 17  0336	16		5.429028249182011e-08    	1.735081468723365e-06    	
2023 07 17  0337	16		1.630118049433804e-07    	2.3763784611219307e-06   	
2023 07 17  0338	16		3.4839453633139783e-07   	3.482326746961917e-06    	
2023 07 17  0339	16		5.146948183210043e-07    	4.183977125649108e-06    	
2023 07 17  0340	16		5.278199637359648e-07    	4.4364287532516755e-06   	
2023 07 17  0341	16		4.647871776342072e-07    	4.385414740681881e-06    	
2023 07 17  0342	16		3.884624106831325e-07    	4.069447641086299e-06    	
2023 07 17  0343	16		3.2536760841139767e-07   	3.771015144593548e-06    	
2023 07 17  0344	16		2.5751720045263937e-07   	3.553905344233499e-06    	
2023 07 17  0345	16		2.139169623660564e-07    	3.407789790799143e-06    	
2023 07 17  0346	16		1.992961955465944e-07    	3.297070179542061e-06    	
2023 07 17  0347	16		2.13017770533952e-07     	3.343516254972201e-06    	
2023 07 17  0348	16		2.39631674503471e-07     	3.540054649420199e-06    	
2023 07 17  0349	16		2.6542801379036973e-07   	3.7290881209628424e-06   	
2023 07 17  0350	16		2.8640928917411657e-07   	3.892027507390594e-06    	
2023 07 17  0351	16		3.0246391702348774e-07   	3.997421117674094e-06    	
2023 07 17  0352	16		3.089426172664389e-07    	4.076521690876689e-06    	
2023 07 17  0353	16		3.183396017902851e-07    	4.162816367170308e-06    	
2023 07 17  0354	16		2.9777413601550506e-07   	4.134263235755498e-06    	
2023 07 17  0355	16		2.773622895801964e-07    	4.098979843547568e-06    	
2023 07 17  0356	16		2.5523198132759717e-07   	4.003239610028686e-06    	
2023 07 17  0357	16		2.5800784442253644e-07   	4.025360340165207e-06    	
2023 07 17  0358	16		2.5720774488036113e-07   	4.023011115350528e-06    	
2023 07 17  0359	16		2.3801673876278073e-07   	3.928396836272441e-06    	
2023 07 17  0400	16		2.1066895783405926e-07   	3.778603741011466e-06    	
2023 07 17  0401	16		1.769958686281825e-07    	3.5550731354305753e-06   	
2023 07 17  0402	16		1.4812346194048587e-07   	3.3142648590001045e-06   	
2023 07 17  0403	16		1.2211219768687442e-07   	3.0750902624276932e-06   	
2023 07 17  0404	16		1.0874220635059828e-07   	2.8950405521754874e-06   	
2023 07 17  0405	16		9.853108196011817e-08    	2.751725787675241e-06    	
2023 07 17  0406	16		8.487904068488206e-08    	2.588229108368978e-06    	
2023 07 17  0407	16		7.298458370996741e-08    	2.4361781925108517e-06   	
2023 07 17  0408	16		6.37697183947239e-08     	2.3071343093761243e-06   	
2023 07 17  0409	16		5.982754913702593e-08    	2.1938026293355506e-06   	
2023 07 17  0410	16		6.840053146106584e-08    	2.165828391298419e-06    	
2023 07 17  0411	16		7.097024479207903e-08    	2.149627789549413e-06    	
2023 07 17  0412	16		6.778666516993326e-08    	2.107887667079922e-06    	
2023 07 17  0413	16		6.331579527341091e-08    	2.0599320578185143e-06   	
2023 07 17  0414	16		6.52834444281325e-08     	2.026007905442384e-06    	
2023 07 17  0415	16		6.306444788606314e-08    	1.9896674530173186e-06   	
2023 07 17  0416	16		6.127315543835721e-08    	1.9562153283914085e-06   	
2023 07 17  0417	16		6.295213239582154e-08    	1.965500587175484e-06    	
2023 07 17  0418	16		6.14187882774786e-08     	1.9574829366320046e-06   	
2023 07 17  0419	16		5.97264673274367e-08     	1.9167741811543237e-06   	
2023 07 17  0420	16		5.490020527076922e-08    	1.8611800669532386e-06   	
2023 07 17  0421	16		5.014492998611786e-08    	1.807026023925573e-06    	
2023 07 17  0422	16		4.647219498110644e-08    	1.7610146869628807e-06   	
2023 07 17  0423	16		4.341265835705599e-08    	1.7211369822689448e-06   	
2023 07 17  0424	16		3.939165083011176e-08    	1.6633670156807057e-06   	
2023 07 17  0425	16		3.9922184669194394e-08   	1.6202127426367952e-06   	
2023 07 17  0426	16		3.493757816386278e-08    	1.58265277150349e-06     	
2023 07 17  0427	16		3.295356520993664e-08    	1.5194302704912843e-06   	
2023 07 17  0428	16		3.665203252012361e-08    	1.5399416497530183e-06   	
2023 07 17  0429	16		3.760614220027492e-08    	1.5392193972729729e-06   	
2023 07 17  0430	16		3.868924380867611e-08    	1.5477676242880989e-06   	
2023 07 17  0431	16		5.732387364787428e-08    	1.7621948700252688e-06   	
2023 07 17  0432	16		8.094865222574299e-08    	2.001505436055595e-06    	
2023 07 17  0433	16		1.5010802201231854e-07   	2.570433480286738e-06    	
2023 07 17  0434	16		1.7013643116570165e-07   	2.830586254276568e-06    	
2023 07 17  0435	16		9.363267139406162e-08    	2.3756545033393195e-06   	
2023 07 17  0436	16		5.7224280425316465e-08   	1.9837973468384007e-06   	
2023 07 17  0437	16		4.545459120208761e-08    	1.7438095483157667e-06   	
2023 07 17  0438	16		4.330766145699272e-08    	1.626755874895025e-06    	
2023 07 17  0439	16		8.15594631831118e-08     	1.7458514776080847e-06   	
2023 07 17  0440	16		2.0422460522695474e-07   	2.24555788008729e-06     	
2023 07 17  0441	16		2.5944032699953823e-07   	2.623231921461411e-06    	
2023 07 17  0442	16		2.667858609584073e-07    	2.8890831345051993e-06   	
2023 07 17  0443	16		2.3177038599442312e-07   	2.9563470889115706e-06   	
2023 07 17  0444	16		1.9204883017209795e-07   	2.907697307819035e-06    	
2023 07 17  0445	16		1.8448841387908033e-07   	2.9416426059469813e-06   	
2023 07 17  0446	16		1.49020522144383e-07     	2.8032739010086516e-06   	
2023 07 17  0447	16		1.1990788095772587e-07   	2.6439863631821936e-06   	
2023 07 17  0448	16		9.998959882295821e-08    	2.5037656996573787e-06   	
2023 07 17  0449	16		8.738838630506507e-08    	2.3730469820293365e-06   	
2023 07 17  0450	16		7.448005590049434e-08    	2.23646247832221e-06     	
2023 07 17  0451	16		6.677667840904178e-08    	2.1225703221716685e-06   	
2023 07 17  0452	16		5.8389492352262096e-08   	2.0207683064654702e-06   	
2023 07 17  0453	16		5.2748365675370223e-08   	1.9422650439082645e-06   	
2023 07 17  0454	16		4.7132637348568096e-08   	1.8634168554854114e-06   	
2023 07 17  0455	16		4.2428300872643376e-08   	1.7941613350558328e-06   	
2023 07 17  0456	16		3.841319795583331e-08    	1.7373004084220156e-06   	
2023 07 17  0457	16		3.751975796717488e-08    	1.6957239949988434e-06   	
2023 07 17  0458	16		3.567528139569731e-08    	1.6784566696514958e-06   	
2023 07 17  0459	16		3.673467929843355e-08    	1.6787386130090454e-06   	
2023 07 17  0500	16		4.0685179669708305e-08   	1.7057882359949872e-06   	
2023 07 17  0501	16		4.286655297391917e-08    	1.7332861261820653e-06   	
2023 07 17  0502	16		4.488067872898682e-08    	1.7494788835392683e-06   	
2023 07 17  0503	16		4.569385225750011e-08    	1.7733411823428469e-06   	
2023 07 17  0504	16		4.893140115314054e-08    	1.7867007500171894e-06   	
2023 07 17  0505	16		5.128611135774008e-08    	1.8069258658215404e-06   	
2023 07 17  0506	16		5.3181050674311336e-08   	1.8318044112675125e-06   	
2023 07 17  0507	16		5.5320715119933084e-08   	1.854457536865084e-06    	
2023 07 17  0508	16		6.50411493552383e-08     	1.928959363795002e-06    	
2023 07 17  0509	16		6.75640379199649e-08     	1.9772546693275217e-06   	
2023 07 17  0510	16		5.773881639470346e-08    	1.9315993995405734e-06   	
2023 07 17  0511	16		5.169037109453711e-08    	1.8737976006377721e-06   	
2023 07 17  0512	16		4.8072433145307514e-08   	1.8265852759213885e-06   	
2023 07 17  0513	16		6.41781383592388e-08     	1.9219351088395342e-06   	
2023 07 17  0514	16		2.4034130774452933e-07   	2.8431102236936567e-06   	
2023 07 17  0515	16		4.070374757247919e-07    	3.833047230727971e-06    	
2023 07 17  0516	16		3.857819024233322e-07    	3.943755928048631e-06    	
2023 07 17  0517	16		2.9721408623117895e-07   	3.61391812475631e-06     	
2023 07 17  0518	16		2.3156022166404e-07      	3.2779646517155925e-06   	
2023 07 17  0519	16		1.6727155127682636e-07   	2.9153668492654106e-06   	
2023 07 17  0520	16		1.2669357829508954e-07   	2.607094984341529e-06    	
2023 07 17  0521	16		1.0197089750363375e-07   	2.3847071588534163e-06   	
2023 07 17  0522	16		8.080405677901581e-08    	2.180524006689666e-06    	
2023 07 17  0523	16		6.527958618107732e-08    	2.014762685575988e-06    	
2023 07 17  0524	16		5.876524866721411e-08    	1.9342255654919427e-06   	
2023 07 17  0525	16		5.387063950479387e-08    	1.8750935169009608e-06   	
2023 07 17  0526	16		5.18242231350996e-08     	1.8448557739247917e-06   	
2023 07 17  0527	16		4.865006886234369e-08    	1.8080814925269806e-06   	
2023 07 17  0528	16		4.917139762028455e-08    	1.7916242995852372e-06   	
2023 07 17  0529	16		4.323383961946092e-08    	1.70970758972544e-06     	
2023 07 17  0530	16		3.845729423801458e-08    	1.6726231706343242e-06   	
2023 07 17  0531	16		3.49279893896437e-08     	1.611495122233464e-06    	
2023 07 17  0532	16		3.180678120884295e-08    	1.5623842273271293e-06   	
2023 07 17  0533	16		3.0129037043025164e-08   	1.517141868134786e-06    	
2023 07 17  0534	16		2.7325572915515295e-08   	1.4761184274902917e-06   	
2023 07 17  0535	16		2.6853781420754785e-08   	1.4446420664171455e-06   	
2023 07 17  0536	16		2.6006910402998074e-08   	1.4199766837919015e-06   	
2023 07 17  0537	16		2.5062675490516995e-08   	1.3983358257974032e-06   	
2023 07 17  0538	16		2.3933175441470667e-08   	1.3814631074637873e-06   	
2023 07 17  0539	16		2.3943789173586083e-08   	1.3618673619930632e-06   	
2023 07 17  0540	16		2.278874688954602e-08    	1.3505588185580564e-06   	
2023 07 17  0541	16		2.3043922325882704e-08   	1.3588248748419574e-06   	
2023 07 17  0542	16		2.5912811452144524e-08   	1.3815978263664874e-06   	
2023 07 17  0543	16		3.1589184601443776e-08   	1.4199554243532475e-06   	
2023 07 17  0544	16		3.1196655925214145e-08   	1.4247996205085656e-06   	
2023 07 17  0545	16		3.0017371699386786e-08   	1.4274153272708645e-06   	
2023 07 17  0546	16		3.043776430899925e-08    	1.4359374063133146e-06   	
2023 07 17  0547	16		3.051414410037978e-08    	1.4514970416712458e-06   	
2023 07 17  0548	16		2.8672355156800222e-08   	1.4046452179172775e-06   	
2023 07 17  0549	16		2.720092417973774e-08    	1.3788130672764964e-06   	
2023 07 17  0550	16		2.6278149434233455e-08   	1.3664520110978629e-06   	
2023 07 17  0551	16		2.6731791891165813e-08   	1.361528461529815e-06    	
2023 07 17  0552	16		2.6176710576919504e-08   	1.3514232932720915e-06   	
2023 07 17  0553	16		2.671441734491964e-08    	1.3473646731654298e-06   	
2023 07 17  0554	16		2.5636643030679807e-08   	1.3518983905669302e-06   	
2023 07 17  0555	16		2.627766626517314e-08    	1.3455912721838104e-06   	
2023 07 17  0556	16		2.8427189491253557e-08   	1.3555411442212062e-06   	
2023 07 17  0557	16		3.6405776171477555e-08   	1.4062313766771695e-06   	
